City_id,City_name,Country_name,Link
g187899,Pisa,Italy,https://www.tripadvisor.com/Tourism-g187899-Pisa_Province_of_Pisa_Tuscany-Tourism.html
g194868,Prato,Italy,https://www.tripadvisor.com/Tourism-g194868-Prato_Province_of_Prato_Tuscany-Tourism.html
g194872,Ragusa,Italy,https://www.tripadvisor.com/Tourism-g194872-Ragusa_Province_of_Ragusa_Sicily-Tourism.html
g187806,Ravenna,Italy,https://www.tripadvisor.com/Tourism-g187806-Ravenna_Province_of_Ravenna_Emilia_Romagna-Tourism.html
g187807,Rimini,Italy,https://www.tripadvisor.com/Tourism-g187807-Rimini_Province_of_Rimini_Emilia_Romagna-Tourism.html
g187781,Salerno,Italy,https://www.tripadvisor.com/Tourism-g187781-Salerno_Amalfi_Coast_Province_of_Salerno_Campania-Tourism.html
g187879,Sardinia,Italy,https://www.tripadvisor.com/Tourism-g187879-Sardinia-Tourism.html
g187886,Sicily,Italy,https://www.tripadvisor.com/Tourism-g187886-Sicily-Tourism.html
g187902,Siena,Italy,https://www.tripadvisor.com/Tourism-g187902-Siena_Tuscany-Tourism.html
g187878,Taranto,Italy,https://www.tripadvisor.com/Tourism-g187878-Taranto_Province_of_Taranto_Puglia-Tourism.html
g187869,Treviso,Italy,https://www.tripadvisor.com/Tourism-g187869-Treviso_Province_of_Treviso_Veneto-Tourism.html
g187813,Trieste,Italy,https://www.tripadvisor.com/Tourism-g187813-Trieste_Province_of_Trieste_Friuli_Venezia_Giulia-Tourism.html
g187893,Tuscany,Italy,https://www.tripadvisor.com/Tourism-g187893-Tuscany-Tourism.html
g187904,Umbria,Italy,https://www.tripadvisor.com/Tourism-g187904-Umbria-Tourism.html
g187866,Veneto,Italy,https://www.tripadvisor.com/Tourism-g187866-Veneto-Tourism.html
g187871,Verona,Italy,https://www.tripadvisor.com/Tourism-g187871-Verona_Province_of_Verona_Veneto-Tourism.html
g298184,Tokyo,Japan,https://www.tripadvisor.com/Tourism-g298184-Tokyo_Tokyo_Prefecture_Kanto-Tourism.html
g293986,Amman,Jordan,https://www.tripadvisor.com/Tourism-g293986-Amman_Amman_Governorate-Tourism.html
g298101,Aqaba,Jordan,https://www.tripadvisor.com/Tourism-g298101-Aqaba_Al_Aqabah_Governorate-Tourism.html
g656904,Irbid,Jordan,https://www.tripadvisor.com/Tourism-g656904-Irbid_Irbid_Governorate-Tourism.html
g293988,Jerash,Jordan,https://www.tripadvisor.com/Tourism-g293988-Jerash_Jerash_Governorate-Tourism.html
g844610,Karak,Jordan,https://www.tripadvisor.com/Tourism-g844610-Karak_Karak_Governorate-Tourism.html
g293989,Madaba,Jordan,https://www.tripadvisor.com/Tourism-g293989-Madaba_Madaba_Governorate-Tourism.html
g2625867,Mafraq,Jordan,https://www.tripadvisor.com/Tourism-g2625867-Al_Mafraq_Governorate-Tourism.html
g2636798,Tafilah,Jordan,https://www.tripadvisor.com/Tourism-g2636798-Tafilah_Tafilah_Governorate-Tourism.html
g1877645,Zarqa,Jordan,https://www.tripadvisor.com/Tourism-g1877645-Al_Zarqa_Zarqa_Governorate-Tourism.html
g298251,Almaty,Kazakhstan,https://www.tripadvisor.com/Tourism-g298251-Almaty-Tourism.html
g1202594,Baikonur,Kazakhstan,https://www.tripadvisor.com/Tourism-g1202594-Baikonur_Kyzylorda_Province-Tourism.html
g674643,Baringo,Kenya,https://www.tripadvisor.com/Tourism-g674643-Baringo_District_Rift_Valley_Province-Tourism.html
g7701883,Bomet,Kenya,https://www.tripadvisor.com/Tourism-g7701883-Bomet_Rift_Valley_Province-Tourism.html
g3526909,Bungoma,Kenya,https://www.tripadvisor.com/Tourism-g3526909-Bungoma_Western_Province-Tourism.html
g7008737,Busia,Kenya,https://www.tripadvisor.com/Tourism-g7008737-Busia_Western_Province-Tourism.html
g482864,Embu,Kenya,https://www.tripadvisor.com/Tourism-g482864-Embu_Eastern_Province-Tourism.html
g1015960,Isiolo,Kenya,https://www.tripadvisor.com/Tourism-g1015960-Isiolo_Isiolo_District_Eastern_Province-Tourism.html
g7753813,Kajiado,Kenya,https://www.tripadvisor.com/Tourism-g7753813-Kajiado_Rift_Valley_Province-Tourism.html
g1015947,Kakamega,Kenya,https://www.tripadvisor.com/Tourism-g1015947-Kakamega_Western_Province-Tourism.html
g317062,Kericho,Kenya,https://www.tripadvisor.com/Tourism-g317062-Kericho_Rift_Valley_Province-Tourism.html
g1026022,Kiambu,Kenya,https://www.tripadvisor.com/Tourism-g1026022-Kiambu_Central_Province-Tourism.html
g608436,Kilifi,Kenya,https://www.tripadvisor.com/Tourism-g608436-Kilifi_Coast_Province-Tourism.html
g673482,Kisii,Kenya,https://www.tripadvisor.com/Tourism-g673482-Kisii_Nyanza_Province-Tourism.html
g317064,Kisumu,Kenya,https://www.tripadvisor.com/Tourism-g317064-Kisumu_Nyanza_Province-Tourism.html
g7195239,Kitui,Kenya,https://www.tripadvisor.com/Tourism-g7195239-Kitui_Eastern_Province-Tourism.html
g10501193,Laikipia,Kenya,https://www.tripadvisor.com/Tourism-g10501193-Laikipia_County_Rift_Valley_Province-Tourism.html
g3337083,Machakos,Kenya,https://www.tripadvisor.com/Tourism-g3337083-Machakos_Eastern_Province-Tourism.html
g1026023,Mandera,Kenya,https://www.tripadvisor.com/Tourism-g1026023-Mandera_North_Eastern_Province-Tourism.html
g3491594,Marsabit,Kenya,https://www.tripadvisor.com/Tourism-g3491594-Marsabit_Eastern_Province-Tourism.html
g1025988,Migori,Kenya,https://www.tripadvisor.com/Tourism-g1025988-Migori_Nyanza_Province-Tourism.html
g294210,Mombasa,Kenya,https://www.tripadvisor.com/Tourism-g294210-Mombasa_Coast_Province-Tourism.html
g1015946,Nakuru,Kenya,https://www.tripadvisor.com/Tourism-g1015946-Nakuru_Rift_Valley_Province-Tourism.html
g2289003,Nandi,Kenya,https://www.tripadvisor.com/Tourism-g2289003-Nandigunda_Mysore_District_Karnataka-Tourism.html
g1026010,Narok,Kenya,https://www.tripadvisor.com/Tourism-g1026010-Narok_Rift_Valley_Province-Tourism.html
g12007105,Nyamira,Kenya,https://www.tripadvisor.com/Tourism-g12007105-Nyamira_Nyanza_Province-Tourism.html
g616012,Nyeri,Kenya,https://www.tripadvisor.com/Tourism-g616012-Nyeri_Central_Province-Tourism.html
g3507647,Siaya,Kenya,https://www.tripadvisor.com/Tourism-g3507647-Siaya_Nyanza_Province-Tourism.html
g1026020,Wajir,Kenya,https://www.tripadvisor.com/Tourism-g1026020-Wajir_North_Eastern_Province-Tourism.html
g667212,Hawalli,Kuwait,https://www.tripadvisor.com/Tourism-g667212-Hawalli_Hawalli_Governorate-Tourism.html
g293948,Bishkek,Kyrgyzstan,https://www.tripadvisor.com/Tourism-g293948-Bishkek-Tourism.html
g800374,Osh,Kyrgyzstan,https://www.tripadvisor.com/Tourism-g800374-Osh-Tourism.html
g274962,Daugavpils,Latvia,https://www.tripadvisor.com/Tourism-g274962-Daugavpils_Latgale_Region-Tourism.html
g277825,Jelgava,Latvia,https://www.tripadvisor.com/Tourism-g277825-Jelgava_Zemgale_Region-Tourism.html
g274964,Jurmala,Latvia,https://www.tripadvisor.com/Tourism-g274964-Jurmala_Riga_Region-Tourism.html
g274965,Liepaja,Latvia,https://www.tripadvisor.com/Tourism-g274965-Liepaja_Kurzeme_Region-Tourism.html
g274966,Rezekne,Latvia,https://www.tripadvisor.com/Tourism-g274966-Rezekne_Latgale_Region-Tourism.html
g274967,Riga,Latvia,https://www.tripadvisor.com/Tourism-g274967-Riga_Riga_Region-Tourism.html
g274971,Valmiera,Latvia,https://www.tripadvisor.com/Tourism-g274971-Valmiera_Vidzeme_Region-Tourism.html
g274972,Ventspils,Latvia,https://www.tripadvisor.com/Tourism-g274972-Ventspils_Kurzeme_Region-Tourism.html
g294005,Beirut,Lebanon,https://www.tripadvisor.com/Tourism-g294005-Beirut-Tourism.html
g12972056,Nabatieh,Lebanon,https://www.tripadvisor.com/Tourism-g12972056-Nabatieh_Nabatieh_Governorate-Tourism.html
g3666015,Nimba,Liberia,https://www.tripadvisor.com/Tourism-g3666015-Nimba_County-Tourism.html
g303983,Benghazi,Libya,https://www.tripadvisor.com/Tourism-g303983-Benghazi_Benghazi_District-Tourism.html
g190358,Balzers,Liechtenstein,https://www.tripadvisor.com/Tourism-g190358-Balzers-Tourism.html
g190360,Eschen,Liechtenstein,https://www.tripadvisor.com/Tourism-g190360-Eschen-Tourism.html
g190361,Gamprin,Liechtenstein,https://www.tripadvisor.com/Tourism-g190361-Gamprin-Tourism.html
g190363,Mauren,Liechtenstein,https://www.tripadvisor.com/Tourism-g190363-Mauren-Tourism.html
g190366,Ruggell,Liechtenstein,https://www.tripadvisor.com/Tourism-g190366-Ruggell-Tourism.html
g190367,Schaan,Liechtenstein,https://www.tripadvisor.com/Tourism-g190367-Schaan-Tourism.html
g190368,Schellenberg,Liechtenstein,https://www.tripadvisor.com/Tourism-g190368-Schellenberg-Tourism.html
g190369,Triesen,Liechtenstein,https://www.tripadvisor.com/Tourism-g190369-Triesen-Tourism.html
g190370,Triesenberg,Liechtenstein,https://www.tripadvisor.com/Tourism-g190370-Triesenberg-Tourism.html
g190371,Vaduz,Liechtenstein,https://www.tripadvisor.com/Tourism-g190371-Vaduz-Tourism.html
g298277,Johor,Malaysia,https://www.tripadvisor.com/Tourism-g298277-Johor-Tourism.html
g298281,Kedah,Malaysia,https://www.tripadvisor.com/Tourism-g298281-Kedah-Tourism.html
g298284,Kelantan,Malaysia,https://www.tripadvisor.com/Tourism-g298284-Kelantan-Tourism.html
g298291,Pahang,Malaysia,https://www.tripadvisor.com/Tourism-g298291-Pahang-Tourism.html
g298302,Penang,Malaysia,https://www.tripadvisor.com/Tourism-g298302-Penang-Tourism.html
g298297,Perak,Malaysia,https://www.tripadvisor.com/Tourism-g298297-Perak-Tourism.html
g298301,Perlis,Malaysia,https://www.tripadvisor.com/Tourism-g298301-Perlis-Tourism.html
g298305,Putrajaya,Malaysia,https://www.tripadvisor.com/Tourism-g298305-Putrajaya_Wilayah_Persekutuan-Tourism.html
g298306,Sabah,Malaysia,https://www.tripadvisor.com/Tourism-g298306-Sabah-Tourism.html
g298308,Sarawak,Malaysia,https://www.tripadvisor.com/Tourism-g298308-Sarawak-Tourism.html
g298310,Selangor,Malaysia,https://www.tripadvisor.com/Tourism-g298310-Selangor-Tourism.html
g298318,Terengganu,Malaysia,https://www.tripadvisor.com/Tourism-g298318-Terengganu-Tourism.html
g293813,Bamako,Mali,https://www.tripadvisor.com/Tourism-g293813-Bamako-Tourism.html
g676686,Attard,Malta,https://www.tripadvisor.com/Tourism-g676686-Attard_Island_of_Malta-Tourism.html
g227897,Balzan,Malta,https://www.tripadvisor.com/Tourism-g227897-Balzan_Island_of_Malta-Tourism.html
g674784,Birgu,Malta,https://www.tripadvisor.com/Tourism-g674784-Birgu_Vittoriosa_Island_of_Malta-Tourism.html
g2086651,Birkirkara,Malta,https://www.tripadvisor.com/Tourism-g2086651-Birkirkara_Island_of_Malta-Tourism.html
g1438796,Dingli,Malta,https://www.tripadvisor.com/Tourism-g1438796-Dingli_Island_of_Malta-Tourism.html
g12193044,Fgura,Malta,https://www.tripadvisor.com/Tourism-g12193044-Fgura_Island_of_Malta-Tourism.html
g1605648,Floriana,Malta,https://www.tripadvisor.com/Tourism-g1605648-Floriana_Island_of_Malta-Tourism.html
g32390,Fontana,Malta,https://www.tripadvisor.com/Tourism-g32390-Fontana_California-Tourism.html
g1096300,Ghajnsielem,Malta,https://www.tripadvisor.com/Tourism-g1096300-Ghajnsielem_Island_of_Gozo-Tourism.html
g28996,Arab,Malta,https://www.tripadvisor.com/Tourism-g28996-Arab_Alabama-Tourism.html
g1916961,Gharghur,Malta,https://www.tripadvisor.com/Tourism-g1916961-Gharghur_Island_of_Malta-Tourism.html
g1182376,Ghasri,Malta,https://www.tripadvisor.com/Tourism-g1182376-Ghasri_Island_of_Gozo-Tourism.html
g7262243,Gudja,Malta,https://www.tripadvisor.com/Tourism-g7262243-Gudja_Island_of_Malta-Tourism.html
g1906034,Hamrun,Malta,https://www.tripadvisor.com/Tourism-g1906034-Hamrun_Island_of_Malta-Tourism.html
g13074085,Iklin,Malta,https://www.tripadvisor.com/Tourism-g13074085-Iklin_Island_of_Malta-Tourism.html
g2481449,Kalkara,Malta,https://www.tripadvisor.com/Tourism-g2481449-Kalkara_Island_of_Malta-Tourism.html
g776033,Kercem,Malta,https://www.tripadvisor.com/Tourism-g776033-Kercem_Island_of_Gozo-Tourism.html
g5602641,Kirkop,Malta,https://www.tripadvisor.com/Tourism-g5602641-Kirkop_Island_of_Malta-Tourism.html
g8565837,Luqa,Malta,https://www.tripadvisor.com/Tourism-g8565837-Luqa_Island_of_Malta-Tourism.html
g2037463,Marsa,Malta,https://www.tripadvisor.com/Tourism-g2037463-Marsa_Island_of_Malta-Tourism.html
g190323,Marsaxlokk,Malta,https://www.tripadvisor.com/Tourism-g190323-Marsaxlokk_Island_of_Malta-Tourism.html
g190324,Mdina,Malta,https://www.tripadvisor.com/Tourism-g190324-Mdina_Island_of_Malta-Tourism.html
g1437311,Mgarr,Malta,https://www.tripadvisor.com/Tourism-g1437311-Mgarr_Island_of_Malta-Tourism.html
g190325,Mosta,Malta,https://www.tripadvisor.com/Tourism-g190325-Mosta_Island_of_Malta-Tourism.html
g1906054,Mqabba,Malta,https://www.tripadvisor.com/Tourism-g1906054-Mqabba_Island_of_Malta-Tourism.html
g1854775,Msida,Malta,https://www.tripadvisor.com/Tourism-g1854775-Msida_Island_of_Malta-Tourism.html
g1896415,Munxar,Malta,https://www.tripadvisor.com/Tourism-g1896415-Munxar_Island_of_Gozo-Tourism.html
g1182426,Nadur,Malta,https://www.tripadvisor.com/Tourism-g1182426-Nadur_Island_of_Gozo-Tourism.html
g1200548,Naxxar,Malta,https://www.tripadvisor.com/Tourism-g1200548-Naxxar_Island_of_Malta-Tourism.html
g38974,Paola,Malta,https://www.tripadvisor.com/Tourism-g38974-Paola_Kansas-Tourism.html
g181741,Pembroke,Malta,https://www.tripadvisor.com/Tourism-g181741-Pembroke_Ontario-Tourism.html
g780781,Qala,Malta,https://www.tripadvisor.com/Tourism-g780781-Qala_Island_of_Gozo-Tourism.html
g2137518,Qormi,Malta,https://www.tripadvisor.com/Tourism-g2137518-Qormi_Island_of_Malta-Tourism.html
g293736,Rabat,Malta,https://www.tripadvisor.com/Tourism-g293736-Rabat_Rabat_Sale_Kenitra-Tourism.html
g230154,Sannat,Malta,https://www.tripadvisor.com/Tourism-g230154-Sannat_Island_of_Gozo-Tourism.html
g1422409,Senglea,Malta,https://www.tripadvisor.com/Tourism-g1422409-Senglea_Island_of_Malta-Tourism.html
g190327,Sliema,Malta,https://www.tripadvisor.com/Tourism-g190327-Sliema_Island_of_Malta-Tourism.html
g1469134,Tarxien,Malta,https://www.tripadvisor.com/Tourism-g1469134-Tarxien_Island_of_Malta-Tourism.html
g190328,Valletta,Malta,https://www.tripadvisor.com/Tourism-g190328-Valletta_Island_of_Malta-Tourism.html
g154945,Victoria,Malta,https://www.tripadvisor.com/Tourism-g154945-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia-Tourism.html
g190319,Xewkija,Malta,https://www.tripadvisor.com/Tourism-g190319-Xewkija_Island_of_Gozo-Tourism.html
g946500,Zabbar,Malta,https://www.tripadvisor.com/Tourism-g946500-Zabbar_Island_of_Malta-Tourism.html
g946501,Zejtun,Malta,https://www.tripadvisor.com/Tourism-g946501-Zejtun_Island_of_Malta-Tourism.html
g1438795,Zurrieq,Malta,https://www.tripadvisor.com/Tourism-g1438795-Zurrieq_Island_of_Malta-Tourism.html
g681195,Adrar,Mauritania,https://www.tripadvisor.com/Tourism-g681195-Adrar_Adrar_Province-Tourism.html
g3657603,Assaba,Mauritania,https://www.tripadvisor.com/Tourism-g3657603-Assaba_Region-Tourism.html
g3657606,Brakna,Mauritania,https://www.tripadvisor.com/Tourism-g3657606-Brakna_Region-Tourism.html
g3657609,Gorgol,Mauritania,https://www.tripadvisor.com/Tourism-g3657609-Gorgol_Region-Tourism.html
g3657610,Guidimaka,Mauritania,https://www.tripadvisor.com/Tourism-g3657610-Guidimaka_Region-Tourism.html
g3657623,Tagant,Mauritania,https://www.tripadvisor.com/Tourism-g3657623-Tagant_Region-Tourism.html
g3657627,Trarza,Mauritania,https://www.tripadvisor.com/Tourism-g3657627-Trarza_Region-Tourism.html
g3654749,Flacq,Mauritius,https://www.tripadvisor.com/Tourism-g3654749-Flacq_District-Tourism.html
g1370031,Moka,Mauritius,https://www.tripadvisor.com/Tourism-g1370031-Moka-Tourism.html
g804550,Pamplemousses,Mauritius,https://www.tripadvisor.com/Tourism-g804550-Pamplemousses-Tourism.html
g36664,Savanna,Mauritius,https://www.tripadvisor.com/Tourism-g36664-Savanna_Illinois-Tourism.html
g153976,Aguascalientes,Mexico,https://www.tripadvisor.com/Tourism-g153976-Aguascalientes_Central_Mexico_and_Gulf_Coast-Tourism.html
g1632078,Campeche,Mexico,https://www.tripadvisor.com/Tourism-g1632078-Campeche_Yucatan_Peninsula-Tourism.html
g664450,Chiapas,Mexico,https://www.tripadvisor.com/Tourism-g664450-Chiapas_Southern_Mexico-Tourism.html
g1028202,Chihuahua,Mexico,https://www.tripadvisor.com/Tourism-g1028202-Chihuahua_Northern_Mexico-Tourism.html
g153983,Colima,Mexico,https://www.tripadvisor.com/Tourism-g153983-Colima_Pacific_Coast-Tourism.html
g33397,Durango,Mexico,https://www.tripadvisor.com/Tourism-g33397-Durango_Colorado-Tourism.html
g150799,Guanajuato,Mexico,https://www.tripadvisor.com/Tourism-g150799-Guanajuato_Central_Mexico_and_Gulf_Coast-Tourism.html
g1104122,Guerrero,Mexico,https://www.tripadvisor.com/Tourism-g1104122-Guerrero_Pacific_Coast-Tourism.html
g1575495,Hidalgo,Mexico,https://www.tripadvisor.com/Tourism-g1575495-Hidalgo_Central_Mexico_and_Gulf_Coast-Tourism.html
g1575477,Jalisco,Mexico,https://www.tripadvisor.com/Tourism-g1575477-Jalisco-Tourism.html
g1575498,Morelos,Mexico,https://www.tripadvisor.com/Tourism-g1575498-Morelos_Central_Mexico_and_Gulf_Coast-Tourism.html
g1575476,Nayarit,Mexico,https://www.tripadvisor.com/Tourism-g1575476-Nayarit_Pacific_Coast-Tourism.html
g150801,Oaxaca,Mexico,https://www.tripadvisor.com/Tourism-g150801-Oaxaca_Southern_Mexico-Tourism.html
g152773,Puebla,Mexico,https://www.tripadvisor.com/Tourism-g152773-Puebla_Central_Mexico_and_Gulf_Coast-Tourism.html
g1575493,Queretaro,Mexico,https://www.tripadvisor.com/Tourism-g1575493-Queretaro_Central_Mexico_and_Gulf_Coast-Tourism.html
g1104120,Sinaloa,Mexico,https://www.tripadvisor.com/Tourism-g1104120-Sinaloa_Pacific_Coast-Tourism.html
g33108,Sonora,Mexico,https://www.tripadvisor.com/Tourism-g33108-Sonora_California-Tourism.html
g1575503,Tabasco,Mexico,https://www.tripadvisor.com/Tourism-g1575503-Tabasco_Central_Mexico_and_Gulf_Coast-Tourism.html
g1575474,Tamaulipas,Mexico,https://www.tripadvisor.com/Tourism-g1575474-Tamaulipas_Northern_Mexico-Tourism.html
g499425,Tlaxcala,Mexico,https://www.tripadvisor.com/Tourism-g499425-Tlaxcala_Central_Mexico_and_Gulf_Coast-Tourism.html
g1575483,Yucatan,Mexico,https://www.tripadvisor.com/Tourism-g1575483-Yucatan_Yucatan_Peninsula-Tourism.html
g152772,Zacatecas,Mexico,https://www.tripadvisor.com/Tourism-g152772-Zacatecas_Central_Mexico_and_Gulf_Coast-Tourism.html
g612356,Azilal,Morocco,https://www.tripadvisor.com/Tourism-g612356-Azilal_Beni_Mellal_Khenifra-Tourism.html
g944609,Berkane,Morocco,https://www.tripadvisor.com/Tourism-g944609-Berkane_Oriental-Tourism.html
g12654643,Berrechid,Morocco,https://www.tripadvisor.com/Tourism-g12654643-Berrechid_Casablanca_Settat-Tourism.html
g15275960,Boulemane,Morocco,https://www.tripadvisor.com/Tourism-g15275960-Boulemane_Fes_Meknes-Tourism.html
g293732,Casablanca,Morocco,https://www.tripadvisor.com/Tourism-g293732-Casablanca_Casablanca_Settat-Tourism.html
g304013,Chefchaouen,Morocco,https://www.tripadvisor.com/Tourism-g304013-Chefchaouen_Tanger_Tetouan_Al_Hoceima-Tourism.html
g608438,Errachidia,Morocco,https://www.tripadvisor.com/Tourism-g608438-Errachidia_Meknes_Tafilalet_Region-Tourism.html
g298349,Essaouira,Morocco,https://www.tripadvisor.com/Tourism-g298349-Essaouira_Marrakech_Safi-Tourism.html
g1074078,Figuig,Morocco,https://www.tripadvisor.com/Tourism-g1074078-Figuig_Oriental-Tourism.html
g668854,Guelmim,Morocco,https://www.tripadvisor.com/Tourism-g668854-Guelmim_Guelmim_Oued_Noun-Tourism.html
g298350,Ifrane,Morocco,https://www.tripadvisor.com/Tourism-g298350-Ifrane_Fes_Meknes-Tourism.html
g1599013,Jerada,Morocco,https://www.tripadvisor.com/Tourism-g1599013-Jerada_Oriental-Tourism.html
g2578717,Kenitra,Morocco,https://www.tripadvisor.com/Tourism-g2578717-Kenitra_Rabat_Sale_Kenitra-Tourism.html
g734463,Khenifra,Morocco,https://www.tripadvisor.com/Tourism-g734463-Khenifra_Meknes_Tafilalet_Region-Tourism.html
g3862521,Khouribga,Morocco,https://www.tripadvisor.com/Tourism-g3862521-Khouribga_Beni_Mellal_Khenifra-Tourism.html
g304016,Larache,Morocco,https://www.tripadvisor.com/Tourism-g304016-Larache_Tanger_Tetouan_Al_Hoceima-Tourism.html
g293734,Marrakech,Morocco,https://www.tripadvisor.com/Tourism-g293734-Marrakech_Marrakech_Safi-Tourism.html
g580098,Midelt,Morocco,https://www.tripadvisor.com/Tourism-g580098-Midelt_Meknes_Tafilalet_Region-Tourism.html
g2629187,Mohammadia,Morocco,https://www.tripadvisor.com/Tourism-g2629187-Mohammadia_Ben_Arous_Governorate-Tourism.html
g1056645,Nador,Morocco,https://www.tripadvisor.com/Tourism-g1056645-Nador_Oriental-Tourism.html
g13631176,Nouaceur,Morocco,https://www.tripadvisor.com/Tourism-g13631176-Nouaceur_Casablanca_Settat-Tourism.html
g304018,Ouarzazate,Morocco,https://www.tripadvisor.com/Tourism-g304018-Ouarzazate_Draa_Tafilalet-Tourism.html
g7116287,Ouezzane,Morocco,https://www.tripadvisor.com/Tourism-g7116287-Ouezzane_Tanger_Tetouan_Al_Hoceima-Tourism.html
g293736,Rabat,Morocco,https://www.tripadvisor.com/Tourism-g293736-Rabat_Rabat_Sale_Kenitra-Tourism.html
g580100,Safi,Morocco,https://www.tripadvisor.com/Tourism-g580100-Safi_Marrakech_Safi-Tourism.html
g675614,Sefrou,Morocco,https://www.tripadvisor.com/Tourism-g675614-Sefrou_Fes_Meknes-Tourism.html
g635739,Settat,Morocco,https://www.tripadvisor.com/Tourism-g635739-Settat_Casablanca_Settat-Tourism.html
g7606214,Taounate,Morocco,https://www.tripadvisor.com/Tourism-g7606214-Taounate_Fes_Meknes-Tourism.html
g274917,Tata,Morocco,https://www.tripadvisor.com/Tourism-g274917-Tata_Komarom_Esztergom_County_Central_Transdanubia-Tourism.html
g1441353,Taza,Morocco,https://www.tripadvisor.com/Tourism-g1441353-Taza_Fes_Meknes-Tourism.html
g295397,Tetouan,Morocco,https://www.tripadvisor.com/Tourism-g295397-Tetouan_Tanger_Tetouan_Al_Hoceima-Tourism.html
g612354,Tiznit,Morocco,https://www.tripadvisor.com/Tourism-g612354-Tiznit_Souss_Massa-Tourism.html
g304023,Zagora,Morocco,https://www.tripadvisor.com/Tourism-g304023-Zagora_Souss_Massa-Tourism.html
g293819,Maputo,Mozambique,https://www.tripadvisor.com/Tourism-g293819-Maputo_Maputo_Province-Tourism.html
g60763,New,Myanmar,https://www.tripadvisor.com/Tourism-g60763-New_York_City_New_York-Tourism.html
g147267,Bonaire,Netherlands,https://www.tripadvisor.com/Tourism-g147267-Bonaire-Tourism.html
g188554,Drenthe,Netherlands,https://www.tripadvisor.com/Tourism-g188554-Drenthe_Province-Tourism.html
g188559,Flevoland,Netherlands,https://www.tripadvisor.com/Tourism-g188559-Flevoland_Province-Tourism.html
g59901,Friesland,Netherlands,https://www.tripadvisor.com/Tourism-g59901-Friesland_Wisconsin-Tourism.html
g188566,Gelderland,Netherlands,https://www.tripadvisor.com/Tourism-g188566-Gelderland_Province-Tourism.html
g188572,Groningen,Netherlands,https://www.tripadvisor.com/Tourism-g188572-Groningen-Tourism.html
g198491,Limburg,Netherlands,https://www.tripadvisor.com/Tourism-g198491-Limburg_Hesse-Tourism.html
g188602,Overijssel,Netherlands,https://www.tripadvisor.com/Tourism-g188602-Overijssel_Province-Tourism.html
g147335,Saba,Netherlands,https://www.tripadvisor.com/Tourism-g147335-Saba-Tourism.html
g188616,Utrecht,Netherlands,https://www.tripadvisor.com/Tourism-g188616-Utrecht-Tourism.html
g42838,Zeeland,Netherlands,https://www.tripadvisor.com/Tourism-g42838-Zeeland_Ottawa_County_Michigan-Tourism.html
g2467425,Carazo,Nicaragua,https://www.tripadvisor.com/Tourism-g2467425-Villanueva_de_Carazo_Province_of_Burgos_Castile_and_Leon-Tourism.html
g1967793,Chinandega,Nicaragua,https://www.tripadvisor.com/Tourism-g1967793-Chinandega_Chinandega_Department-Tourism.html
g3364174,Chontales,Nicaragua,https://www.tripadvisor.com/Tourism-g3364174-Chontales_Department-Tourism.html
g187441,Granada,Nicaragua,https://www.tripadvisor.com/Tourism-g187441-Granada_Province_of_Granada_Andalucia-Tourism.html
g1205105,Jinotega,Nicaragua,https://www.tripadvisor.com/Tourism-g1205105-Jinotega_Jinotega_Department-Tourism.html
g154240,Leon,Nicaragua,https://www.tripadvisor.com/Tourism-g154240-Leon_Central_Mexico_and_Gulf_Coast-Tourism.html
g294478,Managua,Nicaragua,https://www.tripadvisor.com/Tourism-g294478-Managua_Managua_Department-Tourism.html
g55955,Happy,Nicaragua,https://www.tripadvisor.com/Tourism-g55955-Happy_Texas-Tourism.html
g612407,Matagalpa,Nicaragua,https://www.tripadvisor.com/Tourism-g612407-Matagalpa_Matagalpa_Department-Tourism.html
g1627816,Rivas,Nicaragua,https://www.tripadvisor.com/Tourism-g1627816-Rivas_Rivas_Department-Tourism.html
g3652156,Abia,Nigeria,https://www.tripadvisor.com/Tourism-g3652156-Abia_State-Tourism.html
g3644844,Adamawa,Nigeria,https://www.tripadvisor.com/Tourism-g3644844-Adamawa_Region-Tourism.html
g3652146,Anambra,Nigeria,https://www.tripadvisor.com/Tourism-g3652146-Anambra_State-Tourism.html
g668205,Bauchi,Nigeria,https://www.tripadvisor.com/Tourism-g668205-Bauchi_Bauchi_State-Tourism.html
g3652160,Bayelsa,Nigeria,https://www.tripadvisor.com/Tourism-g3652160-Bayelsa_State-Tourism.html
g3652161,Benue,Nigeria,https://www.tripadvisor.com/Tourism-g3652161-Benue_State-Tourism.html
g1199300,Borno,Nigeria,https://www.tripadvisor.com/Tourism-g1199300-Borno_Province_of_Brescia_Lombardy-Tourism.html
g181787,Delta,Nigeria,https://www.tripadvisor.com/Tourism-g181787-Delta_British_Columbia-Tourism.html
g7602665,Ekiti,Nigeria,https://www.tripadvisor.com/Tourism-g7602665-Ado_Ekiti_Ekiti_State-Tourism.html
g1480945,Enugu,Nigeria,https://www.tripadvisor.com/Tourism-g1480945-Enugu_Enugu_State-Tourism.html
g480221,Gombe,Nigeria,https://www.tripadvisor.com/Tourism-g480221-Gombe_Gombe_State-Tourism.html
g3652185,Jigawa,Nigeria,https://www.tripadvisor.com/Tourism-g3652185-Jigawa_State-Tourism.html
